,username,text,is_quote_status,quote_count,reply_count,favorite_count,view_count,retweet_count,has_card,thumbnail_title,urls,hashtags,ticker,day,month,year,is_in_reply_to,is_view_count,1_day_after,3_day_after,7_day_after
415,PlanMaestro,Not to take anything from that turnaround … it wasn’t easy. I just think that the situation and the challenges of $SBUX are so different,1,0,1,3,4233.0,0,0,,0,,SBUX,13,8,2024,1,1,1,1,1
416,PlanMaestro,$CMG 2016,1,0,1,6,2889.0,1,0,,0,,CMG,13,8,2024,1,1,1,1,1
417,PlanMaestro,"Not sure if this will help $SBUX China strategy

https://t.co/M4hBaRPsKa",0,0,5,3,1277.0,0,1,How China's Largest Coffee Chain Surpassed Starbucks,1,,SBUX,13,8,2024,1,1,1,1,1
418,PlanMaestro,"🤔

$SBUX $CMG",1,0,1,9,11061.0,0,0,,0,,SBUX,13,8,2024,0,1,1,1,1
419,PlanMaestro,"🤔

$SBUX $CMG",1,0,1,9,11061.0,0,0,,0,,CMG,13,8,2024,0,1,1,1,1
420,PlanMaestro,"Google and Meta struck secret ads deal to target teenagers

Not duplicitous and abusive at all … https://t.co/17DXbUBZAq",0,0,1,3,1544.0,4,0,,0,,META,8,8,2024,1,1,1,1,1
421,PlanMaestro,"Google and Meta struck secret ads deal to target teenagers

Not duplicitous and abusive at all … https://t.co/17DXbUBZAq",0,0,1,3,1544.0,4,0,,0,,GOOG,8,8,2024,1,1,1,1,1
422,PlanMaestro,"First one out of the gate:

Google loses landmark US antitrust case over search dominance

https://t.co/frjDIyOgQt",0,0,1,1,2901.0,0,1,Google loses landmark US antitrust case over search dominance,1,,GOOG,7,8,2024,1,1,1,1,0
423,fundiescapital,"Today I learned traffic &amp; customers are completely over-rated for restaurants.  

$MCD
$SBUX",0,1,2,13,2121.0,0,0,,0,,MCD,23,10,2024,0,1,1,1,0
424,fundiescapital,"Today I learned traffic &amp; customers are completely over-rated for restaurants.  

$MCD
$SBUX",0,1,2,13,2121.0,0,0,,0,,SBUX,23,10,2024,0,1,1,1,1
425,fundiescapital,you thought traffic was bad at $MCD the last few months.  Just wait...,0,0,1,5,1464.0,0,0,,0,,MCD,22,10,2024,0,1,0,0,0
426,fundiescapital,$MCD wants to pull a $HTZ.  Should ask how that ended up working for them in the long run. https://t.co/Gh9lDYpLe4,0,0,0,3,992.0,0,0,,0,,MCD,4,10,2024,0,1,0,0,1
427,fundiescapital,"These first basemen with some great D tonight,",0,0,0,1,1258.0,0,0,,0,,D,3,10,2024,0,1,0,0,0
428,mattturck,"Is Big Data dead?

@jrdntgn and the @motherduck and @duckdb teams are leading the “small data” movement for faster and simpler data analytics

*YouTube: https://t.co/PotdFVAGRz
*Spotify: https://t.co/BYxUuiR2WS
* Apple Podcasts: https://t.co/BawC8XGMoc https://t.co/o0gTxkueG9",0,1,3,39,5024.0,9,0,,1,,AAPL,24,10,2024,0,1,1,1,0
429,mattturck,"The almost under the radar AI news of the week for me is that NVIDIA released a new model that beats GPT-4

So the company that has the best GPUs now also has the best LLM (for now)

No big deal",0,3,17,167,19738.0,12,0,,0,,NVDA,18,10,2024,0,1,1,1,1
430,schaudenfraud,"@basilialukos @BadaBingCapital put it in the google form please
https://t.co/2KUfmkwCfN",0,0,1,0,334.0,0,1,2024 Fintwit Long/Short Stockpicking Contest,1,,GOOG,2,1,2024,1,1,1,0,1
431,schaudenfraud,"As is tradition, TSLA was the most popular short, with 22 entries. Unfortunately, it was up 101% in 2023. Another popular short (and one of the best performing shorts in 2022) was Carvana, with 8 entries and a return of +1,016.9%.",0,0,1,17,3599.0,0,0,,0,,TSLA,1,1,2024,1,1,0,0,0
432,schaudenfraud,Top 10 long returns were a mixed bag and included plenty of META entries https://t.co/de21ajggjb,0,1,1,6,4856.0,0,0,,0,,META,1,1,2024,1,1,0,0,0
433,schaudenfraud,"THE 2023 FINTWIT LONG SHORT CONTEST RESULTS ARE IN!

S&amp;P 500: +26.18%📏
Average long: +31.55%🥳
Average short: -71.79% 💀
Average total return: -40.23%🗑️

Google sheet with all data below
https://t.co/Lt2e4CjKvi",0,14,11,178,98926.0,20,1,2023 Fintwit LS Stockpicking Contest,1,,GOOG,1,1,2024,0,1,0,0,0
434,schaudenfraud,"Many popular short picks had extreme performance this year including the most popular pick TSLA (22 entries) which is up 97% YTD,  NVDA (6 entries) +180%, COIN (6 entries) +129%, and CVNA (8 entries) + 767%.",0,0,1,1,796.0,0,0,,0,,NVDA,14,8,2023,1,1,1,1,1
435,schaudenfraud,"Many popular short picks had extreme performance this year including the most popular pick TSLA (22 entries) which is up 97% YTD,  NVDA (6 entries) +180%, COIN (6 entries) +129%, and CVNA (8 entries) + 767%.",0,0,1,1,796.0,0,0,,0,,TSLA,14,8,2023,1,1,0,0,0
436,schaudenfraud,META was actually the most popular long pick (4 entries) and was enough to land them in the top 10 long returns. https://t.co/u5SAngDeqg,0,0,2,4,784.0,0,0,,0,,META,14,8,2023,1,1,1,0,0
437,jasonzweigwsj,"NVIDIA now has a greater market value than the entire German stock market and the entire Italian stock market.  

Combined.

[h/t Torsten Slok] https://t.co/PtKSbQVjGx",0,157,140,4381,670174.0,778,0,,0,,NVDA,24,10,2024,0,1,1,0,0
438,Carl_C_Icahn,".@McDonaldsCorp’s Board must be held accountable for its significant ESG missteps, just as boards should be held accountable for financial underperformance. $MCD must make good on its +10 year promise. The only way to accomplish that is adding new perspectives to the boardroom.",1,10,46,148,0.0,28,0,,0,,MCD,4,5,2022,0,0,1,1,0
439,Carl_C_Icahn,Read our presentation on the opportunity $MCD has to be a leader in the ESG movement. Our campaign can be an inflection point for sweeping change and a moment for shareholders to back up ESG platitudes with real action. https://t.co/81CSm93OoD https://t.co/vpOGtiYBBU,0,12,21,96,0.0,10,0,,1,,MCD,4,5,2022,0,0,1,1,0
440,Carl_C_Icahn,"In Feb ’22 $MCD said it expected 85-90% of its US pork to come from sows not housed in gestation crates during pregnancy. @HumaneSociety challenged this in a complaint filed w/ @SECgov, saying $MCD recent proxy filing confirms pigs are kept in cages for weeks early in pregnancies",1,3,23,122,0.0,23,0,,0,,MCD,23,4,2022,0,0,0,0,0
441,Carl_C_Icahn,.@McDonaldsCorp has broken its original pledge to eliminate gestation crates from its supply chain and continues to mislead the public. Read this @business article surrounding a recent SEC filing by the @HumaneSociety about $MCD large-scale deception. https://t.co/H9wArDACvO,0,7,14,131,0.0,27,1,McDonald’s Targeted in Humane Society Complaint to SEC Over Pig Crating,1,,MCD,23,4,2022,0,0,0,0,0
442,Carl_C_Icahn,Read our letter to shareholders of $MCD @McDonaldsCorp here: https://t.co/nXz0jx1Y0c https://t.co/LOByB6MsyH,0,22,28,171,0.0,50,0,,1,,MCD,21,4,2022,0,0,0,0,0
443,marketfolly,"@mario_cibelli ‘Superapp' led to more product rollouts (QR codes, crypto etc) but is that thesis dead now. Good to see them cull bad CAC. But then PINS bid for growth, vision/path seems muddled now. If just relying on checkout seems $$. AAPL &amp; Shop both superior experiences at this point too.",0,0,0,3,0.0,0,0,,0,,AAPL,10,3,2022,1,0,0,0,1
444,marketfolly,FYI if you missed it $NFLX,1,1,1,3,0.0,1,0,,0,,NFLX,27,1,2022,0,0,1,1,1
445,marketfolly,"@LibertyRPF @MoatlessCapital For sure. But AMZN still pays some form of interchange then. Guess my point was the consumer monetary incentives are the lynchpin. Other payment forms are just as convenient if not more (PYPL, AAPL Pay, etc). But convenience isn’t enough to shift behavior necessarily; monetary is",0,0,0,2,0.0,0,0,,0,,AAPL,2,9,2021,1,0,1,1,1
446,marketfolly,"@LibertyRPF @MoatlessCapital For sure. But AMZN still pays some form of interchange then. Guess my point was the consumer monetary incentives are the lynchpin. Other payment forms are just as convenient if not more (PYPL, AAPL Pay, etc). But convenience isn’t enough to shift behavior necessarily; monetary is",0,0,0,2,0.0,0,0,,0,,AMZN,2,9,2021,1,0,0,1,0
447,marketfolly,"@LibertyRPF @MoatlessCapital Battle of incentives. Consumers use cards bc convenience &amp; monetary incentive. If you earn even just 1% cashback, still come out ahead even w/ the new fee. Merchant fee needs to be high enough to offset a card’s monetary benefit entirely in order to shift behavior $V",0,0,2,2,0.0,0,0,,0,,V,2,9,2021,1,0,0,0,0
448,marketfolly,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.,0,0,0,7,0.0,1,0,,0,,AMZN,16,8,2021,1,0,0,0,0
449,marketfolly,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.,0,0,0,7,0.0,1,0,,0,,NFLX,16,8,2021,1,0,1,1,1
450,marketfolly,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.,0,0,0,7,0.0,1,0,,0,,CMG,16,8,2021,1,0,0,0,1
451,marketfolly,Dan Sundheim’s D1 Capital bought new stakes in $FTCH $PODD $CMG $STNE in Q2 (also show stakes in $PCOR $SGHT $ALKT but they invested back when still private). Added to $JD $AMZN $EXPE $BBWI $PTON. Sold out of $HLT $NFLX $BAX and $EDU.,0,0,0,7,0.0,1,0,,0,,HLT,16,8,2021,1,0,0,0,1
452,marketfolly,Sir Chris Hohn’s TCI Fund boosted $CNI stake in Q2 by 44%. Also started tiny new positions in $ARE $KNC and sold previous small holdings of $KLAC $LRCX,0,0,1,1,0.0,0,0,,0,,LRCX,16,8,2021,0,0,0,0,1
453,marketfolly,Sir Chris Hohn’s TCI Fund boosted $CNI stake in Q2 by 44%. Also started tiny new positions in $ARE $KNC and sold previous small holdings of $KLAC $LRCX,0,0,1,1,0.0,0,0,,0,,KLAC,16,8,2021,0,0,0,0,1
454,marketfolly,Third Point’s Q2 letter out. New position in $RH. Also talks $DIS &amp; $S https://t.co/IzW574zOrm,0,0,0,7,0.0,0,0,,1,,DIS,6,8,2021,0,0,0,0,1
455,marketfolly,"Dr. Michael Burry’s Scion Asset Mgmt had a ton of portfolio turnover in Q1. New stakes: $TSLA puts, $TLT puts, calls on both $GOOG &amp; $FB, also calls on $CVS &amp; $NTAP",0,0,0,7,0.0,2,0,,0,,GOOG,17,5,2021,1,0,0,1,1
456,marketfolly,"Dr. Michael Burry’s Scion Asset Mgmt had a ton of portfolio turnover in Q1. New stakes: $TSLA puts, $TLT puts, calls on both $GOOG &amp; $FB, also calls on $CVS &amp; $NTAP",0,0,0,7,0.0,2,0,,0,,TSLA,17,5,2021,1,0,1,1,1
457,marketfolly,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC,0,1,1,9,0.0,0,0,,0,,MSFT,17,5,2021,0,0,0,0,1
458,marketfolly,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC,0,1,1,9,0.0,0,0,,0,,LRCX,17,5,2021,0,0,0,1,1
459,marketfolly,Sir Chris Hohn’s TCI Fund boosted stakes in $MSFT 43% and $SPGI 147% during Q1. Also started small new positions in $LRCX $KLAC,0,1,1,9,0.0,0,0,,0,,KLAC,17,5,2021,0,0,0,1,1
460,marketfolly,Tepper also said $AMZN ‘not expensive.’  First part of this video highlights what’s going on w/ rates &amp; Japan specifically. https://t.co/OYAbRWAL0N,0,1,2,10,0.0,2,1,David Tepper says he's getting bullish on stocks for a very specific reason,1,,AMZN,8,3,2021,1,0,1,1,1
461,valuewalk,"🤔 IBM (NYSE) shares fell 6.17% to $218.39 despite a strong Q3 EPS beat and nearly 10% growth in its software segment, including AI. Market reaction suggests short-term traders expected faster transformation progress. #IBM #Earnings #Tech
https://t.co/DEZHL4VVKp",0,0,0,1,1061.0,0,1,IBM Stock Gets Hammered Despite EPS Beat and Strong Revenue,1,IBM Earnings Tech,IBM,25,10,2024,0,1,0,0,0
462,valuewalk,"ASML's sales outlook sparks fears of an AI stock bubble, with major players like NVIDIA seeing a slide. #AI #StockMarket #investing 
https://t.co/vPYrSoAOS5",0,0,0,0,1090.0,0,1,"NVIDIA and ASML Stocks Plunge, Stoking AI Bubble Fears",1,AI StockMarket investing,NVDA,17,10,2024,0,1,0,1,1
463,valuewalk,"The Dow Jones had a strong Q3 with blue-chip stocks shining. Top performers: 3M (+34%), IBM (+23%), McDonald’s (+22%)! #Investing #DowJones #StockMarket
https://t.co/ZHlcsshbY1",0,0,0,1,1095.0,0,1,The Top 3 Stocks on the Dow Jones in Q3,1,Investing DowJones StockMarket,IBM,4,10,2024,0,1,1,1,1
464,valuewalk,"Stocks soared as markets celebrated the Fed's 50bps rate cut. The Dow hit 42,000, S&amp;P 500 reached record highs, and tech stocks like NVIDIA and AMD led the charge. Could this rally continue with more rate cuts expected? 📈 #StockMarket #FedRateCut #TechStocks",0,0,0,0,1196.0,1,0,,1,StockMarket FedRateCut TechStocks,NVDA,23,9,2024,0,1,1,1,1
465,valuewalk,"Stocks soared as markets celebrated the Fed's 50bps rate cut. The Dow hit 42,000, S&amp;P 500 reached record highs, and tech stocks like NVIDIA and AMD led the charge. Could this rally continue with more rate cuts expected? 📈 #StockMarket #FedRateCut #TechStocks",0,0,0,0,1196.0,1,0,,1,StockMarket FedRateCut TechStocks,AMD,23,9,2024,0,1,1,1,1
466,valuewalk,"Microsoft (NASDAQ) announces a 10% dividend hike and a $60B share buyback program! Investors celebrate as MSFT stock jumps nearly 2%. Long-term shareholders have more to look forward to. #Microsoft #Dividends #StockMarket
https://t.co/DIu29NDd1m",0,0,0,3,1175.0,2,1,Microsoft Boosts Dividends and Launches a New Buyback Program,1,Microsoft Dividends StockMarket,MSFT,18,9,2024,0,1,1,0,0
467,valuewalk,"NVIDIA stock dipped close to the $100 mark last week, driven by the ""sympathy effect"" from Broadcom’s report and CEO Huang's share sales. With Monday’s bounce, is it a buying opportunity? #NVIDIA #StockMarket #Investing
https://t.co/pp3VWmqy2z",0,0,0,2,973.0,1,1,NVIDIA Stock Near $100: It's Time to Get Risk-On Again,1,NVIDIA StockMarket Investing,NVDA,10,9,2024,0,1,1,1,1
468,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,5,18,6165.0,3,0,,1,,AAPL,30,10,2024,0,1,0,0,0
469,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,5,18,6165.0,3,0,,1,,AAPL,30,10,2024,0,1,0,0,0
470,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,5,18,6165.0,3,0,,1,,AMZN,30,10,2024,0,1,0,1,1
471,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Apple $AAPL
Amazon $AMZN
Intel $INTC
Ingersoll-Rand $IR

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,5,18,6165.0,3,0,,1,,INTC,30,10,2024,0,1,0,1,1
472,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,1,14,5981.0,2,0,,1,,CMCSA,30,10,2024,0,1,1,1,1
473,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,1,14,5981.0,2,0,,1,,MRK,30,10,2024,0,1,0,0,0
474,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,1,14,5981.0,2,0,,1,,ETN,30,10,2024,0,1,0,0,1
475,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

Bristol-Myers $BMY
Cigna $CI
Comcast $CMCSA
Eaton $ETN
Cheniere Energy $LNG
Mastercard $MA
Altria $MO
Merck $MRK
Norwegian Cruise Line $NCLH
Quanta Services $PWR
Uber $UBER

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,1,14,5981.0,2,0,,1,,BMY,30,10,2024,0,1,1,1,1
476,bespokeinvest,Alphabet $GOOGL ended up opening up 6.5% but fell 3.5% from open to close to finish up less than 3% on the day.,0,0,1,20,6382.0,3,0,,0,,GOOGL,30,10,2024,0,1,0,0,0
477,bespokeinvest,"Today's Economic Indicators Results

ADP Employment: 233k vs 111k est.🟢
GDP: 2.8% vs 2.9% est.🔴
Personal Consumption: 3.7% vs 3.3% est.🟢
GDP Price Index: 1.8% vs 1.9% est.🔴
Core PCE Price Index: 2.2% vs 2.1% est.🟢
Pending Home Sales: 7.4% vs 1.9% est.🟢

For more details,",0,0,1,16,4934.0,1,0,,1,,ADP,30,10,2024,1,1,1,1,1
478,bespokeinvest,"Key Economic Indicators on Tap Today (ET)

8:15 AM:
ADP Employment
GDP
Personal Consumption
GDP Price Index
Core PCE

10 AM:
Pending Home Sales

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,3,17,9701.0,1,0,,1,,ADP,30,10,2024,0,1,1,1,1
479,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,META,29,10,2024,0,1,1,0,0
480,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,META,29,10,2024,0,1,1,0,0
481,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,MSFT,29,10,2024,0,1,1,0,0
482,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,SBUX,29,10,2024,0,1,0,1,0
483,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,AMGN,29,10,2024,0,1,0,1,1
484,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Amgen $AMGN
Booking $BKNG
C.H. Robinson $CHRW
eBay $EBAY
Meta Platforms $META
MGM Resorts $MGM
Microsoft $MSFT
Starbucks $SBUX

For more details, start a trial at https://t.co/H4p1RcpNxV.",0,0,0,15,6880.0,0,0,,1,,BKNG,29,10,2024,0,1,1,1,1
485,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,0,10,6498.0,0,0,,1,,CAT,29,10,2024,0,1,0,0,0
486,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,0,10,6498.0,0,0,,1,,ITW,29,10,2024,0,1,1,1,1
487,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

AbbVie $ABBV
Caterpillar $CAT
CDW $CDW
Flex $FLEX
Illinois Tool $ITW
Kraft Heinz $KHC
Eli Lilly $LLY

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,0,10,6498.0,0,0,,1,,KHC,29,10,2024,0,1,0,0,0
488,bespokeinvest,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.,0,1,0,23,7096.0,0,0,,0,,AAPL,29,10,2024,0,1,0,0,0
489,bespokeinvest,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.,0,1,0,23,7096.0,0,0,,0,,META,29,10,2024,0,1,1,0,0
490,bespokeinvest,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.,0,1,0,23,7096.0,0,0,,0,,MSFT,29,10,2024,0,1,1,0,0
491,bespokeinvest,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.,0,1,0,23,7096.0,0,0,,0,,AMZN,29,10,2024,0,1,1,1,1
492,bespokeinvest,Of the five MEGA caps reporting this week - $GOOGL $MSFT $META $AAPL and $AMZN - only two are outperforming the S&amp;P 500 this year.,0,1,0,23,7096.0,0,0,,0,,GOOGL,29,10,2024,0,1,1,1,1
493,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,AAPL,29,10,2024,0,1,0,0,0
494,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,AAPL,29,10,2024,0,1,0,0,0
495,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,META,29,10,2024,0,1,1,0,0
496,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,META,29,10,2024,0,1,1,0,0
497,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,MSFT,29,10,2024,0,1,1,0,0
498,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,AMZN,29,10,2024,0,1,1,1,1
499,bespokeinvest,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT",0,0,1,22,6330.0,3,0,,1,,GOOGL,29,10,2024,0,1,1,1,1
500,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,15,7815.0,5,0,,1,,AMD,28,10,2024,0,1,1,0,0
501,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,15,7815.0,5,0,,1,,GOOG,28,10,2024,0,1,1,1,1
502,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,15,7815.0,5,0,,1,,V,28,10,2024,0,1,0,1,1
503,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,15,7815.0,5,0,,1,,MDLZ,28,10,2024,0,1,0,0,0
504,bespokeinvest,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,15,7815.0,5,0,,1,,CMG,28,10,2024,0,1,1,0,0
505,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,17,7061.0,1,0,,1,,MCD,28,10,2024,0,1,0,0,0
506,bespokeinvest,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.",0,0,2,17,7061.0,1,0,,1,,PFE,28,10,2024,0,1,0,0,0
